Geography,Moved within same county,Moved from different county within same state,Moved from different state,Moved from abroad,Year,RegionName,State
0500000US17091,,,,,2017,Kankakee County,Illinois
0500000US17093,,,,,2017,Kendall County,Illinois
0500000US17097,45960.0,18420.0,18245.0,3552.0,2017,Lake County,Illinois
0500000US17099,9853.0,3779.0,1206.0,49.0,2017,LaSalle County,Illinois
0500000US17111,21931.0,9457.0,2949.0,750.0,2017,McHenry County,Illinois
0500000US17113,12727.0,6615.0,3038.0,559.0,2017,McLean County,Illinois
0500000US17115,,,,,2017,Macon County,Illinois
0500000US17119,21016.0,8125.0,7052.0,403.0,2017,Madison County,Illinois
0500000US17143,18821.0,3901.0,1750.0,94.0,2017,Peoria County,Illinois
0500000US17161,16874.0,3698.0,3934.0,328.0,2017,Rock Island County,Illinois
0500000US17163,19893.0,5182.0,6661.0,592.0,2017,St. Clair County,Illinois
0500000US17167,24326.0,5530.0,2106.0,394.0,2017,Sangamon County,Illinois
0500000US17179,,,,,2017,Tazewell County,Illinois
0500000US17183,,,,,2017,Vermilion County,Illinois
0500000US17197,27170.0,35456.0,5414.0,1225.0,2017,Will County,Illinois
0500000US17199,,,,,2017,Williamson County,Illinois
0500000US17201,25909.0,8130.0,4017.0,2551.0,2017,Winnebago County,Illinois
0500000US18003,35828.0,7857.0,7746.0,562.0,2017,Allen County,Indiana
0500000US18005,,,,,2017,Bartholomew County,Indiana
0500000US18011,,,,,2017,Boone County,Indiana
0500000US18019,,,,,2017,Clark County,Indiana
0500000US18035,,,,,2017,Delaware County,Indiana
0500000US18039,13412.0,5806.0,3664.0,744.0,2017,Elkhart County,Indiana
0500000US18043,,,,,2017,Floyd County,Indiana
0500000US18053,,,,,2017,Grant County,Indiana
0500000US18057,20695.0,14357.0,7384.0,1157.0,2017,Hamilton County,Indiana
0500000US18059,,,,,2017,Hancock County,Indiana
0500000US18063,11455.0,10276.0,2322.0,898.0,2017,Hendricks County,Indiana
0500000US18067,,,,,2017,Howard County,Indiana
0500000US18081,,,,,2017,Johnson County,Indiana
0500000US18085,,,,,2017,Kosciusko County,Indiana
0500000US18089,35436.0,6289.0,14833.0,730.0,2017,Lake County,Indiana
0500000US18091,,,,,2017,LaPorte County,Indiana
0500000US18095,9700.0,4802.0,1021.0,195.0,2017,Madison County,Indiana
0500000US18097,92197.0,23839.0,16198.0,5595.0,2017,Marion County,Indiana
0500000US18105,23270.0,12072.0,8457.0,2802.0,2017,Monroe County,Indiana
0500000US18109,,,,,2017,Morgan County,Indiana
0500000US18127,,,,,2017,Porter County,Indiana
0500000US18141,20239.0,5343.0,8678.0,849.0,2017,St. Joseph County,Indiana
0500000US18157,31521.0,11396.0,8373.0,3945.0,2017,Tippecanoe County,Indiana
0500000US18163,22461.0,6023.0,5860.0,727.0,2017,Vanderburgh County,Indiana
0500000US18167,,,,,2017,Vigo County,Indiana
0500000US18177,,,,,2017,Wayne County,Indiana
0500000US19013,13315.0,5752.0,2853.0,917.0,2017,Black Hawk County,Iowa
0500000US19049,,,,,2017,Dallas County,Iowa
0500000US19061,,,,,2017,Dubuque County,Iowa
0500000US19103,18355.0,7273.0,5716.0,2281.0,2017,Johnson County,Iowa
0500000US19113,17794.0,6471.0,5829.0,640.0,2017,Linn County,Iowa
0500000US19153,49799.0,16806.0,10439.0,1524.0,2017,Polk County,Iowa
0500000US19155,,,,,2017,Pottawattamie County,Iowa
0500000US19163,13483.0,2143.0,4214.0,863.0,2017,Scott County,Iowa
0500000US19169,,,,,2017,Story County,Iowa
0500000US19193,,,,,2017,Woodbury County,Iowa
0500000US20015,,,,,2017,Butler County,Kansas
0500000US20045,,,,,2017,Douglas County,Kansas
0500000US20091,49520.0,12080.0,23328.0,2572.0,2017,Johnson County,Kansas
0500000US20103,,,,,2017,Leavenworth County,Kansas
0500000US20161,,,,,2017,Riley County,Kansas
0500000US20173,60874.0,11456.0,16175.0,3272.0,2017,Sedgwick County,Kansas
0500000US20177,14709.0,7187.0,2828.0,512.0,2017,Shawnee County,Kansas
0500000US20209,8836.0,4426.0,3565.0,515.0,2017,Wyandotte County,Kansas
0500000US21015,,,,,2017,Boone County,Kentucky
0500000US21029,,,,,2017,Bullitt County,Kentucky
0500000US21037,6372.0,4028.0,4141.0,211.0,2017,Campbell County,Kentucky
0500000US21047,8258.0,1599.0,7026.0,1410.0,2017,Christian County,Kentucky
0500000US21059,,,,,2017,Daviess County,Kentucky
0500000US21067,54256.0,12249.0,10234.0,2028.0,2017,Fayette County,Kentucky
0500000US21093,8199.0,3747.0,8239.0,669.0,2017,Hardin County,Kentucky
0500000US21111,84571.0,12801.0,16666.0,3955.0,2017,Jefferson County,Kentucky
0500000US21117,11670.0,5990.0,6875.0,308.0,2017,Kenton County,Kentucky
0500000US21145,,,,,2017,McCracken County,Kentucky
0500000US21151,,,,,2017,Madison County,Kentucky
0500000US21185,,,,,2017,Oldham County,Kentucky
0500000US21227,13814.0,7841.0,5641.0,431.0,2017,Warren County,Kentucky
0500000US22005,,,,,2017,Ascension Parish,Louisiana
0500000US22015,,,,,2017,Bossier Parish,Louisiana
0500000US22017,20891.0,5360.0,3375.0,563.0,2017,Caddo Parish,Louisiana
0500000US22019,16625.0,2822.0,2915.0,370.0,2017,Calcasieu Parish,Louisiana
0500000US22033,49238.0,15435.0,7455.0,952.0,2017,East Baton Rouge Parish,Louisiana
0500000US22045,,,,,2017,Iberia Parish,Louisiana
0500000US22051,23519.0,14250.0,5256.0,1229.0,2017,Jefferson Parish,Louisiana
0500000US22055,21362.0,9701.0,3012.0,1467.0,2017,Lafayette Parish,Louisiana
0500000US22057,,,,,2017,Lafourche Parish,Louisiana
0500000US22063,,,,,2017,Livingston Parish,Louisiana
0500000US22071,32587.0,8107.0,11280.0,2037.0,2017,Orleans Parish,Louisiana
0500000US22073,,,,,2017,Ouachita Parish,Louisiana
0500000US22079,,,,,2017,Rapides Parish,Louisiana
0500000US22097,,,,,2017,St. Landry Parish,Louisiana
0500000US22103,22383.0,9448.0,3006.0,789.0,2017,St. Tammany Parish,Louisiana
0500000US22105,,,,,2017,Tangipahoa Parish,Louisiana
0500000US22109,,,,,2017,Terrebonne Parish,Louisiana
0500000US23001,8953.0,5016.0,1618.0,617.0,2017,Androscoggin County,Maine
0500000US23003,,,,,2017,Aroostook County,Maine
0500000US23005,22472.0,7427.0,9190.0,953.0,2017,Cumberland County,Maine
0500000US23011,9637.0,6767.0,3498.0,588.0,2017,Kennebec County,Maine
0500000US23019,13569.0,4757.0,4221.0,382.0,2017,Penobscot County,Maine
0500000US23031,14942.0,4027.0,5977.0,613.0,2017,York County,Maine
0500000US24001,,,,,2017,Allegany County,Maryland
0500000US24003,41283.0,21310.0,15031.0,3648.0,2017,Anne Arundel County,Maryland
0500000US24005,59615.0,20987.0,13890.0,5670.0,2017,Baltimore County,Maryland
0500000US24009,,,,,2017,Calvert County,Maryland
0500000US24013,,,,,2017,Carroll County,Maryland
0500000US24015,,,,,2017,Cecil County,Maryland
0500000US24017,10716.0,7749.0,3205.0,166.0,2017,Charles County,Maryland
0500000US24021,16541.0,9511.0,8623.0,802.0,2017,Frederick County,Maryland
0500000US24025,18244.0,5714.0,5829.0,858.0,2017,Harford County,Maryland
0500000US24027,15471.0,11535.0,7660.0,1838.0,2017,Howard County,Maryland
0500000US24031,82461.0,13567.0,36482.0,19792.0,2017,Montgomery County,Maryland
0500000US24033,66141.0,20998.0,35384.0,8151.0,2017,Prince George's County,Maryland
0500000US24037,,,,,2017,St. Mary's County,Maryland
0500000US24043,16233.0,4608.0,4290.0,757.0,2017,Washington County,Maryland
0500000US24045,,,,,2017,Wicomico County,Maryland
0500000US24510,54286.0,17935.0,14952.0,3395.0,2017,Baltimore city,Maryland
0500000US25001,9304.0,4986.0,4997.0,2268.0,2017,Barnstable County,Massachusetts
0500000US25003,10748.0,2664.0,3395.0,395.0,2017,Berkshire County,Massachusetts
0500000US25005,36692.0,17867.0,7186.0,2534.0,2017,Bristol County,Massachusetts
0500000US25009,52979.0,22425.0,10357.0,6509.0,2017,Essex County,Massachusetts
0500000US25011,,,,,2017,Franklin County,Massachusetts
0500000US25013,46475.0,12244.0,9114.0,3074.0,2017,Hampden County,Massachusetts
0500000US25015,14980.0,10294.0,4388.0,1664.0,2017,Hampshire County,Massachusetts
0500000US25017,114451.0,40948.0,40606.0,27155.0,2017,Middlesex County,Massachusetts
0500000US25021,35413.0,25689.0,15077.0,7461.0,2017,Norfolk County,Massachusetts
0500000US25023,29401.0,12866.0,5805.0,2729.0,2017,Plymouth County,Massachusetts
0500000US25025,69918.0,32896.0,31306.0,15585.0,2017,Suffolk County,Massachusetts
0500000US25027,52409.0,14738.0,12373.0,8074.0,2017,Worcester County,Massachusetts
0500000US26005,,,,,2017,Allegan County,Michigan
0500000US26017,,,,,2017,Bay County,Michigan
0500000US26021,15176.0,2114.0,5583.0,657.0,2017,Berrien County,Michigan
0500000US26025,13993.0,4536.0,1919.0,802.0,2017,Calhoun County,Michigan
0500000US26037,,,,,2017,Clinton County,Michigan
0500000US26045,6401.0,9251.0,754.0,223.0,2017,Eaton County,Michigan
0500000US26049,35709.0,10222.0,3586.0,383.0,2017,Genesee County,Michigan
0500000US26055,,,,,2017,Grand Traverse County,Michigan
0500000US26065,40315.0,24704.0,7272.0,2986.0,2017,Ingham County,Michigan
0500000US26073,,,,,2017,Isabella County,Michigan
0500000US26075,13621.0,5984.0,2453.0,335.0,2017,Jackson County,Michigan
0500000US26077,34024.0,11429.0,5549.0,1372.0,2017,Kalamazoo County,Michigan
0500000US26081,68059.0,20757.0,9029.0,3510.0,2017,Kent County,Michigan
0500000US26087,6054.0,5602.0,212.0,22.0,2017,Lapeer County,Michigan
0500000US26091,7113.0,4405.0,1135.0,36.0,2017,Lenawee County,Michigan
0500000US26093,7618.0,8531.0,1244.0,188.0,2017,Livingston County,Michigan
0500000US26099,67488.0,32284.0,7438.0,4106.0,2017,Macomb County,Michigan
0500000US26103,,,,,2017,Marquette County,Michigan
0500000US26111,,,,,2017,Midland County,Michigan
0500000US26115,8332.0,4604.0,2656.0,585.0,2017,Monroe County,Michigan
0500000US26121,18827.0,6233.0,1714.0,135.0,2017,Muskegon County,Michigan
0500000US26125,83090.0,41403.0,19688.0,12375.0,2017,Oakland County,Michigan
0500000US26139,24459.0,17927.0,4765.0,492.0,2017,Ottawa County,Michigan
0500000US26145,16208.0,7525.0,2123.0,209.0,2017,Saginaw County,Michigan
0500000US26147,13147.0,3961.0,2317.0,552.0,2017,St. Clair County,Michigan
0500000US26155,,,,,2017,Shiawassee County,Michigan
0500000US26159,,,,,2017,Van Buren County,Michigan
0500000US26161,39237.0,19192.0,17470.0,4488.0,2017,Washtenaw County,Michigan
0500000US26163,159440.0,39706.0,20682.0,9846.0,2017,Wayne County,Michigan
0500000US27003,16868.0,16697.0,2480.0,717.0,2017,Anoka County,Minnesota
0500000US27013,,,,,2017,Blue Earth County,Minnesota
0500000US27019,,,,,2017,Carver County,Minnesota
0500000US27037,30801.0,18941.0,8098.0,354.0,2017,Dakota County,Minnesota
0500000US27053,123381.0,37621.0,34968.0,7526.0,2017,Hennepin County,Minnesota
0500000US27109,9923.0,3022.0,4481.0,1819.0,2017,Olmsted County,Minnesota
0500000US27123,53374.0,30673.0,12187.0,4805.0,2017,Ramsey County,Minnesota
0500000US27131,,,,,2017,Rice County,Minnesota
0500000US27137,20926.0,9209.0,4428.0,250.0,2017,St. Louis County,Minnesota
0500000US27139,,,,,2017,Scott County,Minnesota
0500000US27141,,,,,2017,Sherburne County,Minnesota
0500000US27145,12605.0,9587.0,3148.0,2386.0,2017,Stearns County,Minnesota
0500000US27163,12755.0,14123.0,3293.0,205.0,2017,Washington County,Minnesota
0500000US27171,,,,,2017,Wright County,Minnesota
0500000US28033,16352.0,3948.0,11336.0,560.0,2017,DeSoto County,Mississippi
0500000US28035,,,,,2017,Forrest County,Mississippi
0500000US28047,21297.0,6711.0,12669.0,468.0,2017,Harrison County,Mississippi
0500000US28049,24799.0,10472.0,6190.0,166.0,2017,Hinds County,Mississippi
0500000US28059,,,,,2017,Jackson County,Mississippi
0500000US28067,,,,,2017,Jones County,Mississippi
0500000US28075,,,,,2017,Lauderdale County,Mississippi
0500000US28081,,,,,2017,Lee County,Mississippi
0500000US28089,,,,,2017,Madison County,Mississippi
0500000US28121,,,,,2017,Rankin County,Mississippi
0500000US29019,23805.0,8837.0,6113.0,1064.0,2017,Boone County,Missouri
0500000US29021,,,,,2017,Buchanan County,Missouri
0500000US29031,,,,,2017,Cape Girardeau County,Missouri
0500000US29037,,,,,2017,Cass County,Missouri
0500000US29043,,,,,2017,Christian County,Missouri
0500000US29047,23385.0,10382.0,6886.0,849.0,2017,Clay County,Missouri
0500000US29051,,,,,2017,Cole County,Missouri
0500000US29071,,,,,2017,Franklin County,Missouri
0500000US29077,40286.0,15794.0,8351.0,1063.0,2017,Greene County,Missouri
0500000US29095,68266.0,12586.0,22002.0,2152.0,2017,Jackson County,Missouri
0500000US29097,,,,,2017,Jasper County,Missouri
0500000US29099,,,,,2017,Jefferson County,Missouri
0500000US29165,,,,,2017,Platte County,Missouri
0500000US29183,19421.0,12027.0,6489.0,786.0,2017,St. Charles County,Missouri
0500000US29187,,,,,2017,St. Francois County,Missouri
0500000US29189,85322.0,32531.0,26513.0,6543.0,2017,St. Louis County,Missouri
0500000US29510,23742.0,14022.0,12286.0,3476.0,2017,St. Louis city,Missouri
0500000US30013,,,,,2017,Cascade County,Montana
0500000US30029,,,,,2017,Flathead County,Montana
0500000US30031,11611.0,3020.0,7268.0,250.0,2017,Gallatin County,Montana
0500000US30049,,,,,2017,Lewis and Clark County,Montana
0500000US30063,,,,,2017,Missoula County,Montana
0500000US30111,15061.0,4369.0,4403.0,890.0,2017,Yellowstone County,Montana
0500000US31055,61322.0,11757.0,16266.0,4886.0,2017,Douglas County,Nebraska
0500000US31109,39146.0,13227.0,9847.0,1904.0,2017,Lancaster County,Nebraska
0500000US31153,12415.0,10424.0,7114.0,1757.0,2017,Sarpy County,Nebraska
0500000US32003,280212.0,4175.0,102348.0,14357.0,2017,Clark County,Nevada
0500000US32031,52850.0,6654.0,18418.0,2417.0,2017,Washoe County,Nevada
0500000US33005,,,,,2017,Cheshire County,New Hampshire
0500000US33009,,,,,2017,Grafton County,New Hampshire
0500000US33011,33422.0,10011.0,18989.0,2707.0,2017,Hillsborough County,New Hampshire
0500000US33013,9044.0,5686.0,2657.0,362.0,2017,Merrimack County,New Hampshire
0500000US33015,17463.0,4626.0,14457.0,276.0,2017,Rockingham County,New Hampshire
0500000US33017,12544.0,5352.0,6158.0,912.0,2017,Strafford County,New Hampshire
0500000US34001,22374.0,10476.0,4719.0,2465.0,2017,Atlantic County,New Jersey
0500000US34003,44876.0,16613.0,15980.0,8983.0,2017,Bergen County,New Jersey
0500000US34005,22996.0,11702.0,10058.0,2996.0,2017,Burlington County,New Jersey
0500000US34007,31052.0,14617.0,9293.0,4267.0,2017,Camden County,New Jersey
0500000US34009,,,,,2017,Cape May County,New Jersey
0500000US34011,,,,,2017,Cumberland County,New Jersey
0500000US34013,35815.0,15694.0,12363.0,6708.0,2017,Essex County,New Jersey
0500000US34015,16893.0,9095.0,3552.0,1405.0,2017,Gloucester County,New Jersey
0500000US34017,49097.0,7503.0,20848.0,15816.0,2017,Hudson County,New Jersey
0500000US34019,,,,,2017,Hunterdon County,New Jersey
0500000US34021,31959.0,15493.0,12816.0,3054.0,2017,Mercer County,New Jersey
0500000US34023,42733.0,21328.0,13627.0,11320.0,2017,Middlesex County,New Jersey
0500000US34025,33527.0,13309.0,6712.0,1941.0,2017,Monmouth County,New Jersey
0500000US34027,19387.0,12398.0,5483.0,2287.0,2017,Morris County,New Jersey
0500000US34029,37331.0,14278.0,9486.0,1825.0,2017,Ocean County,New Jersey
0500000US34031,24470.0,11117.0,4848.0,3252.0,2017,Passaic County,New Jersey
0500000US34033,,,,,2017,Salem County,New Jersey
0500000US34035,12035.0,11064.0,4770.0,4343.0,2017,Somerset County,New Jersey
0500000US34037,,,,,2017,Sussex County,New Jersey
0500000US34039,28806.0,13050.0,8236.0,6503.0,2017,Union County,New Jersey
0500000US34041,,,,,2017,Warren County,New Jersey
0500000US35001,57166.0,9111.0,17387.0,2548.0,2017,Bernalillo County,New Mexico
0500000US35005,,,,,2017,Chaves County,New Mexico
0500000US35013,15413.0,6890.0,5667.0,1535.0,2017,Doña Ana County,New Mexico
0500000US35025,,,,,2017,Lea County,New Mexico
0500000US35031,,,,,2017,McKinley County,New Mexico
0500000US35035,,,,,2017,Otero County,New Mexico
0500000US35043,,,,,2017,Sandoval County,New Mexico
0500000US35045,,,,,2017,San Juan County,New Mexico
0500000US35049,6407.0,2359.0,3842.0,376.0,2017,Santa Fe County,New Mexico
0500000US35061,,,,,2017,Valencia County,New Mexico
0500000US36001,24640.0,15972.0,4216.0,2267.0,2017,Albany County,New York
0500000US36005,72171.0,30169.0,11615.0,16188.0,2017,Bronx County,New York
0500000US36007,16776.0,6935.0,3322.0,1676.0,2017,Broome County,New York
0500000US36009,,,,,2017,Cattaraugus County,New York
0500000US36011,,,,,2017,Cayuga County,New York
0500000US36013,8408.0,3567.0,2155.0,433.0,2017,Chautauqua County,New York
0500000US36015,,,,,2017,Chemung County,New York
0500000US36019,,,,,2017,Clinton County,New York
0500000US36027,14257.0,10527.0,5260.0,1754.0,2017,Dutchess County,New York
0500000US36029,88356.0,18017.0,11767.0,4778.0,2017,Erie County,New York
0500000US36045,7641.0,2859.0,8548.0,1828.0,2017,Jefferson County,New York
0500000US36047,137295.0,48885.0,29026.0,24356.0,2017,Kings County,New York
0500000US36051,,,,,2017,Livingston County,New York
0500000US36053,,,,,2017,Madison County,New York
0500000US36055,81023.0,18668.0,14934.0,4714.0,2017,Monroe County,New York
0500000US36059,58949.0,32990.0,9827.0,4271.0,2017,Nassau County,New York
0500000US36061,116359.0,39579.0,63059.0,28374.0,2017,New York County,New York
0500000US36063,13716.0,4753.0,1947.0,430.0,2017,Niagara County,New York
0500000US36065,16344.0,5593.0,2562.0,519.0,2017,Oneida County,New York
0500000US36067,39541.0,10717.0,7607.0,3890.0,2017,Onondaga County,New York
0500000US36069,6919.0,3444.0,2964.0,175.0,2017,Ontario County,New York
0500000US36071,24536.0,8111.0,4222.0,396.0,2017,Orange County,New York
0500000US36075,,,,,2017,Oswego County,New York
0500000US36079,,,,,2017,Putnam County,New York
0500000US36081,105391.0,39434.0,19699.0,22335.0,2017,Queens County,New York
0500000US36083,14180.0,9809.0,4682.0,703.0,2017,Rensselaer County,New York
0500000US36085,20911.0,9773.0,2079.0,1435.0,2017,Richmond County,New York
0500000US36087,17639.0,5678.0,3498.0,1520.0,2017,Rockland County,New York
0500000US36089,5822.0,6133.0,2253.0,303.0,2017,St. Lawrence County,New York
0500000US36091,11709.0,9498.0,6813.0,903.0,2017,Saratoga County,New York
0500000US36093,,,,,2017,Schenectady County,New York
0500000US36101,6056.0,2407.0,1713.0,62.0,2017,Steuben County,New York
0500000US36103,63297.0,23445.0,11999.0,5011.0,2017,Suffolk County,New York
0500000US36105,,,,,2017,Sullivan County,New York
0500000US36109,,,,,2017,Tompkins County,New York
0500000US36111,11305.0,6276.0,840.0,506.0,2017,Ulster County,New York
0500000US36113,,,,,2017,Warren County,New York
0500000US36117,,,,,2017,Wayne County,New York
0500000US36119,52776.0,24741.0,12438.0,9103.0,2017,Westchester County,New York
0500000US37001,11438.0,5247.0,3153.0,1662.0,2017,Alamance County,North Carolina
0500000US37019,10757.0,7039.0,5719.0,0.0,2017,Brunswick County,North Carolina
0500000US37021,19574.0,5950.0,7213.0,691.0,2017,Buncombe County,North Carolina
0500000US37023,,,,,2017,Burke County,North Carolina
0500000US37025,22919.0,4938.0,5156.0,356.0,2017,Cabarrus County,North Carolina
0500000US37027,,,,,2017,Caldwell County,North Carolina
0500000US37031,4399.0,3106.0,2876.0,122.0,2017,Carteret County,North Carolina
0500000US37035,10920.0,6583.0,2700.0,685.0,2017,Catawba County,North Carolina
0500000US37037,,,,,2017,Chatham County,North Carolina
0500000US37045,,,,,2017,Cleveland County,North Carolina
0500000US37049,6238.0,3279.0,7183.0,579.0,2017,Craven County,North Carolina
0500000US37051,30165.0,7556.0,26326.0,3823.0,2017,Cumberland County,North Carolina
0500000US37057,11963.0,7732.0,3449.0,69.0,2017,Davidson County,North Carolina
0500000US37063,31513.0,12244.0,14756.0,4786.0,2017,Durham County,North Carolina
0500000US37067,26612.0,9836.0,7962.0,2236.0,2017,Forsyth County,North Carolina
0500000US37069,,,,,2017,Franklin County,North Carolina
0500000US37071,18936.0,6196.0,5513.0,236.0,2017,Gaston County,North Carolina
0500000US37081,45939.0,19248.0,13716.0,3107.0,2017,Guilford County,North Carolina
0500000US37085,5077.0,7417.0,7038.0,761.0,2017,Harnett County,North Carolina
0500000US37089,,,,,2017,Henderson County,North Carolina
0500000US37097,11768.0,4752.0,6482.0,568.0,2017,Iredell County,North Carolina
0500000US37101,,,,,2017,Johnston County,North Carolina
0500000US37109,,,,,2017,Lincoln County,North Carolina
0500000US37119,108829.0,22502.0,41918.0,11766.0,2017,Mecklenburg County,North Carolina
0500000US37125,,,,,2017,Moore County,North Carolina
0500000US37127,,,,,2017,Nash County,North Carolina
0500000US37129,21556.0,10177.0,6549.0,794.0,2017,New Hanover County,North Carolina
0500000US37133,18310.0,10037.0,22783.0,1494.0,2017,Onslow County,North Carolina
0500000US37135,12065.0,12785.0,7068.0,2327.0,2017,Orange County,North Carolina
0500000US37147,20065.0,9427.0,7329.0,391.0,2017,Pitt County,North Carolina
0500000US37151,,,,,2017,Randolph County,North Carolina
0500000US37155,,,,,2017,Robeson County,North Carolina
0500000US37157,,,,,2017,Rockingham County,North Carolina
0500000US37159,8953.0,5940.0,2156.0,243.0,2017,Rowan County,North Carolina
0500000US37161,,,,,2017,Rutherford County,North Carolina
0500000US37171,,,,,2017,Surry County,North Carolina
0500000US37179,14003.0,9531.0,6312.0,478.0,2017,Union County,North Carolina
0500000US37183,102626.0,34084.0,34990.0,8655.0,2017,Wake County,North Carolina
0500000US37191,,,,,2017,Wayne County,North Carolina
0500000US37193,,,,,2017,Wilkes County,North Carolina
0500000US37195,,,,,2017,Wilson County,North Carolina
0500000US38015,,,,,2017,Burleigh County,North Dakota
0500000US38017,23257.0,3826.0,10498.0,961.0,2017,Cass County,North Dakota
0500000US38035,,,,,2017,Grand Forks County,North Dakota
0500000US38101,,,,,2017,Ward County,North Dakota
0500000US39003,,,,,2017,Allen County,Ohio
0500000US39007,7987.0,3197.0,1248.0,43.0,2017,Ashtabula County,Ohio
0500000US39009,,,,,2017,Athens County,Ohio
0500000US39013,,,,,2017,Belmont County,Ohio
0500000US39017,31926.0,18649.0,6685.0,2714.0,2017,Butler County,Ohio
0500000US39023,15037.0,3587.0,2792.0,518.0,2017,Clark County,Ohio
0500000US39025,12723.0,8678.0,3203.0,23.0,2017,Clermont County,Ohio
0500000US39029,,,,,2017,Columbiana County,Ohio
0500000US39035,141945.0,22968.0,20974.0,7138.0,2017,Cuyahoga County,Ohio
0500000US39041,8752.0,10870.0,4827.0,1012.0,2017,Delaware County,Ohio
0500000US39043,,,,,2017,Erie County,Ohio
0500000US39045,8157.0,5901.0,1786.0,694.0,2017,Fairfield County,Ohio
0500000US39049,167685.0,38710.0,23705.0,10653.0,2017,Franklin County,Ohio
0500000US39055,,,,,2017,Geauga County,Ohio
0500000US39057,8378.0,13578.0,7591.0,649.0,2017,Greene County,Ohio
0500000US39061,85151.0,22374.0,19288.0,4199.0,2017,Hamilton County,Ohio
0500000US39063,,,,,2017,Hancock County,Ohio
0500000US39081,,,,,2017,Jefferson County,Ohio
0500000US39085,16445.0,5448.0,2417.0,317.0,2017,Lake County,Ohio
0500000US39089,11353.0,7506.0,1436.0,120.0,2017,Licking County,Ohio
0500000US39093,28179.0,9102.0,3648.0,565.0,2017,Lorain County,Ohio
0500000US39095,43829.0,9475.0,8846.0,1139.0,2017,Lucas County,Ohio
0500000US39099,16709.0,5632.0,4463.0,1137.0,2017,Mahoning County,Ohio
0500000US39101,,,,,2017,Marion County,Ohio
0500000US39103,6470.0,9148.0,2454.0,230.0,2017,Medina County,Ohio
0500000US39109,,,,,2017,Miami County,Ohio
0500000US39113,66873.0,18097.0,12033.0,3514.0,2017,Montgomery County,Ohio
0500000US39119,,,,,2017,Muskingum County,Ohio
0500000US39133,,,,,2017,Portage County,Ohio
0500000US39139,,,,,2017,Richland County,Ohio
0500000US39141,,,,,2017,Ross County,Ohio
0500000US39145,,,,,2017,Scioto County,Ohio
0500000US39151,41540.0,9835.0,5610.0,1020.0,2017,Stark County,Ohio
0500000US39153,45885.0,16497.0,8962.0,1369.0,2017,Summit County,Ohio
0500000US39155,,,,,2017,Trumbull County,Ohio
0500000US39157,,,,,2017,Tuscarawas County,Ohio
0500000US39165,11824.0,10361.0,3626.0,1701.0,2017,Warren County,Ohio
0500000US39169,,,,,2017,Wayne County,Ohio
0500000US39173,,,,,2017,Wood County,Ohio
0500000US40017,7642.0,8715.0,3201.0,139.0,2017,Canadian County,Oklahoma
0500000US40027,28938.0,18447.0,9321.0,485.0,2017,Cleveland County,Oklahoma
0500000US40031,15351.0,4167.0,12520.0,2460.0,2017,Comanche County,Oklahoma
0500000US40037,,,,,2017,Creek County,Oklahoma
0500000US40101,,,,,2017,Muskogee County,Oklahoma
0500000US40109,98256.0,22983.0,19550.0,3555.0,2017,Oklahoma County,Oklahoma
0500000US40119,,,,,2017,Payne County,Oklahoma
0500000US40125,5315.0,2693.0,1037.0,75.0,2017,Pottawatomie County,Oklahoma
0500000US40131,7777.0,6198.0,534.0,0.0,2017,Rogers County,Oklahoma
0500000US40143,80069.0,17716.0,17118.0,3400.0,2017,Tulsa County,Oklahoma
0500000US40145,3890.0,6481.0,1186.0,0.0,2017,Wagoner County,Oklahoma
0500000US41003,9328.0,7150.0,3573.0,986.0,2017,Benton County,Oregon
0500000US41005,30001.0,21150.0,12000.0,1474.0,2017,Clackamas County,Oregon
0500000US41017,17948.0,3712.0,9277.0,1628.0,2017,Deschutes County,Oregon
0500000US41019,11236.0,3248.0,6026.0,189.0,2017,Douglas County,Oregon
0500000US41029,29418.0,3868.0,7042.0,566.0,2017,Jackson County,Oregon
0500000US41033,,,,,2017,Josephine County,Oregon
0500000US41035,,,,,2017,Klamath County,Oregon
0500000US41039,47574.0,9322.0,18259.0,2481.0,2017,Lane County,Oregon
0500000US41043,5982.0,5976.0,5594.0,779.0,2017,Linn County,Oregon
0500000US41047,24436.0,9638.0,6946.0,1798.0,2017,Marion County,Oregon
0500000US41051,76456.0,24857.0,33084.0,9212.0,2017,Multnomah County,Oregon
0500000US41053,,,,,2017,Polk County,Oregon
0500000US41059,,,,,2017,Umatilla County,Oregon
0500000US41067,56701.0,17405.0,18342.0,4644.0,2017,Washington County,Oregon
0500000US41071,,,,,2017,Yamhill County,Oregon
0500000US42001,5043.0,2616.0,2406.0,228.0,2017,Adams County,Pennsylvania
0500000US42003,114983.0,22530.0,26864.0,8103.0,2017,Allegheny County,Pennsylvania
0500000US42005,,,,,2017,Armstrong County,Pennsylvania
0500000US42007,11170.0,3538.0,3096.0,378.0,2017,Beaver County,Pennsylvania
0500000US42011,40734.0,11158.0,7152.0,1458.0,2017,Berks County,Pennsylvania
0500000US42013,,,,,2017,Blair County,Pennsylvania
0500000US42017,30871.0,14795.0,9556.0,1372.0,2017,Bucks County,Pennsylvania
0500000US42019,12558.0,6801.0,4012.0,430.0,2017,Butler County,Pennsylvania
0500000US42021,11887.0,4810.0,1523.0,197.0,2017,Cambria County,Pennsylvania
0500000US42025,,,,,2017,Carbon County,Pennsylvania
