Geography,Year,Total less than high school graduate,Total high school graduate,Total some college or associate's degree,Total bachelor's degree or higher,Total graduate or professional degree,RegionName,State
0500000US51107,2018,,,,,,Loudoun County,Virginia
0500000US51121,2018,,,,,,Montgomery County,Virginia
0500000US51153,2018,,,,,,Prince William County,Virginia
0500000US51161,2018,,,,,,Roanoke County,Virginia
0500000US51165,2018,,,,,,Rockingham County,Virginia
0500000US51177,2018,,,,,,Spotsylvania County,Virginia
0500000US51179,2018,,,,,,Stafford County,Virginia
0500000US51199,2018,,,,,,York County,Virginia
0500000US51510,2018,,,,,,Alexandria city,Virginia
0500000US51550,2018,,,,,,Chesapeake city,Virginia
0500000US51650,2018,,,,,,Hampton city,Virginia
0500000US51680,2018,,,,,,Lynchburg city,Virginia
0500000US51700,2018,,,,,,Newport News city,Virginia
0500000US51710,2018,,,,,,Norfolk city,Virginia
0500000US51740,2018,,,,,,Portsmouth city,Virginia
0500000US51760,2018,,,,,,Richmond city,Virginia
0500000US51770,2018,,,,,,Roanoke city,Virginia
0500000US51800,2018,,,,,,Suffolk city,Virginia
0500000US51810,2018,,,,,,Virginia Beach city,Virginia
0500000US53005,2018,,,,,,Benton County,Washington
0500000US53007,2018,,,,,,Chelan County,Washington
0500000US53009,2018,,,,,,Clallam County,Washington
0500000US53011,2018,,,,,,Clark County,Washington
0500000US53015,2018,,,,,,Cowlitz County,Washington
0500000US53021,2018,,,,,,Franklin County,Washington
0500000US53025,2018,,,,,,Grant County,Washington
0500000US53027,2018,,,,,,Grays Harbor County,Washington
0500000US53029,2018,,,,,,Island County,Washington
0500000US53033,2018,,,,,,King County,Washington
0500000US53035,2018,,,,,,Kitsap County,Washington
0500000US53041,2018,,,,,,Lewis County,Washington
0500000US53045,2018,,,,,,Mason County,Washington
0500000US53053,2018,,,,,,Pierce County,Washington
0500000US53057,2018,,,,,,Skagit County,Washington
0500000US53061,2018,,,,,,Snohomish County,Washington
0500000US53063,2018,,,,,,Spokane County,Washington
0500000US53067,2018,,,,,,Thurston County,Washington
0500000US53073,2018,,,,,,Whatcom County,Washington
0500000US53077,2018,,,,,,Yakima County,Washington
0500000US54003,2018,,,,,,Berkeley County,West Virginia
0500000US54011,2018,,,,,,Cabell County,West Virginia
0500000US54033,2018,,,,,,Harrison County,West Virginia
0500000US54039,2018,,,,,,Kanawha County,West Virginia
0500000US54061,2018,,,,,,Monongalia County,West Virginia
0500000US54081,2018,,,,,,Raleigh County,West Virginia
0500000US54107,2018,,,,,,Wood County,West Virginia
0500000US55009,2018,,,,,,Brown County,Wisconsin
0500000US55025,2018,,,,,,Dane County,Wisconsin
0500000US55027,2018,,,,,,Dodge County,Wisconsin
0500000US55035,2018,,,,,,Eau Claire County,Wisconsin
0500000US55039,2018,,,,,,Fond du Lac County,Wisconsin
0500000US55055,2018,,,,,,Jefferson County,Wisconsin
0500000US55059,2018,,,,,,Kenosha County,Wisconsin
0500000US55063,2018,,,,,,La Crosse County,Wisconsin
0500000US55071,2018,,,,,,Manitowoc County,Wisconsin
0500000US55073,2018,,,,,,Marathon County,Wisconsin
0500000US55079,2018,,,,,,Milwaukee County,Wisconsin
0500000US55087,2018,,,,,,Outagamie County,Wisconsin
0500000US55089,2018,,,,,,Ozaukee County,Wisconsin
0500000US55097,2018,,,,,,Portage County,Wisconsin
0500000US55101,2018,,,,,,Racine County,Wisconsin
0500000US55105,2018,,,,,,Rock County,Wisconsin
0500000US55109,2018,,,,,,St. Croix County,Wisconsin
0500000US55117,2018,,,,,,Sheboygan County,Wisconsin
0500000US55127,2018,,,,,,Walworth County,Wisconsin
0500000US55131,2018,,,,,,Washington County,Wisconsin
0500000US55133,2018,,,,,,Waukesha County,Wisconsin
0500000US55139,2018,,,,,,Winnebago County,Wisconsin
0500000US55141,2018,,,,,,Wood County,Wisconsin
0500000US56021,2018,,,,,,Laramie County,Wyoming
0500000US56025,2018,,,,,,Natrona County,Wyoming
0500000US72013,2018,,,,,,Arecibo Municipio,Puerto Rico
0500000US72021,2018,,,,,,Bayamón Municipio,Puerto Rico
0500000US72025,2018,,,,,,Caguas Municipio,Puerto Rico
0500000US72031,2018,,,,,,Carolina Municipio,Puerto Rico
0500000US72061,2018,,,,,,Guaynabo Municipio,Puerto Rico
0500000US72097,2018,,,,,,Mayagüez Municipio,Puerto Rico
0500000US72113,2018,,,,,,Ponce Municipio,Puerto Rico
0500000US72127,2018,,,,,,San Juan Municipio,Puerto Rico
0500000US72135,2018,,,,,,Toa Alta Municipio,Puerto Rico
0500000US72137,2018,,,,,,Toa Baja Municipio,Puerto Rico
0500000US72139,2018,,,,,,Trujillo Alto Municipio,Puerto Rico
0500000US01003,2010,22.4,34.7,32.2,10.7,7.4,Baldwin County,Alabama
0500000US01015,2010,20.1,37.8,38.3,3.8,5.0,Calhoun County,Alabama
0500000US01043,2010,31.9,23.8,43.5,0.8,5.2,Cullman County,Alabama
0500000US01049,2010,32.7,41.8,23.1,2.4,4.2,DeKalb County,Alabama
0500000US01051,2010,21.7,39.8,34.7,3.8,8.1,Elmore County,Alabama
0500000US01055,2010,28.0,29.0,38.5,4.5,4.7,Etowah County,Alabama
0500000US01069,2010,23.0,40.0,31.0,6.0,6.9,Houston County,Alabama
0500000US01073,2010,19.4,29.1,41.4,10.2,10.6,Jefferson County,Alabama
0500000US01077,2010,9.1,26.6,58.9,5.4,9.0,Lauderdale County,Alabama
0500000US01081,2010,8.1,18.7,65.0,8.2,14.0,Lee County,Alabama
0500000US01083,2010,16.7,36.6,44.0,2.7,7.8,Limestone County,Alabama
0500000US01089,2010,16.6,23.5,51.0,8.9,14.8,Madison County,Alabama
0500000US01095,2010,35.7,28.7,33.9,1.7,5.4,Marshall County,Alabama
0500000US01097,2010,21.8,29.1,42.1,7.0,7.0,Mobile County,Alabama
0500000US01101,2010,20.0,26.9,48.4,4.7,13.6,Montgomery County,Alabama
0500000US01103,2010,17.5,35.3,44.1,3.1,5.2,Morgan County,Alabama
0500000US01115,2010,23.7,35.6,34.9,5.8,3.3,St. Clair County,Alabama
0500000US01117,2010,14.0,31.9,43.6,10.6,12.1,Shelby County,Alabama
0500000US01121,2010,17.3,41.2,41.5,0.0,4.6,Talladega County,Alabama
0500000US01125,2010,16.8,27.7,48.2,7.3,11.1,Tuscaloosa County,Alabama
0500000US01127,2010,20.5,38.7,39.7,1.1,2.6,Walker County,Alabama
0500000US02020,2010,12.6,38.3,44.5,4.6,11.3,Anchorage Municipality,Alaska
0500000US02090,2010,20.1,26.8,50.7,2.4,9.6,Fairbanks North Star Borough,Alaska
0500000US02170,2010,26.3,34.1,36.8,2.8,6.9,Matanuska-Susitna Borough,Alaska
0500000US04001,2010,24.1,42.9,32.8,0.2,3.8,Apache County,Arizona
0500000US04003,2010,18.4,32.4,42.8,6.5,7.5,Cochise County,Arizona
0500000US04005,2010,9.8,28.5,57.1,4.6,13.4,Coconino County,Arizona
0500000US04013,2010,18.8,31.1,43.3,6.8,9.6,Maricopa County,Arizona
0500000US04015,2010,20.7,24.9,48.3,6.1,4.6,Mohave County,Arizona
0500000US04017,2010,23.8,37.6,36.4,2.2,6.5,Navajo County,Arizona
0500000US04019,2010,16.6,26.3,49.5,7.6,12.4,Pima County,Arizona
0500000US04021,2010,30.6,35.1,32.5,1.7,5.7,Pinal County,Arizona
0500000US04025,2010,32.0,35.9,30.2,1.9,7.7,Yavapai County,Arizona
0500000US04027,2010,26.4,33.6,36.7,3.3,4.1,Yuma County,Arizona
0500000US05007,2010,17.0,38.8,36.9,7.3,8.1,Benton County,Arkansas
0500000US05031,2010,9.9,41.8,43.7,4.6,8.2,Craighead County,Arkansas
0500000US05045,2010,7.2,32.1,48.5,12.2,7.6,Faulkner County,Arkansas
0500000US05051,2010,35.7,30.2,33.3,0.7,8.9,Garland County,Arkansas
0500000US05069,2010,24.0,27.0,44.5,4.5,4.0,Jefferson County,Arkansas
0500000US05085,2010,31.5,34.3,29.6,4.6,6.3,Lonoke County,Arkansas
0500000US05119,2010,22.2,26.4,42.1,9.3,10.2,Pulaski County,Arkansas
0500000US05125,2010,21.5,34.4,39.4,4.6,7.1,Saline County,Arkansas
0500000US05131,2010,24.4,21.9,46.9,6.8,7.1,Sebastian County,Arkansas
0500000US05143,2010,13.4,28.8,49.1,8.7,8.5,Washington County,Arkansas
0500000US05145,2010,17.1,23.6,52.3,7.0,6.0,White County,Arkansas
0500000US06001,2010,14.1,22.6,50.9,12.3,16.2,Alameda County,California
0500000US06007,2010,8.9,18.4,66.9,5.7,7.7,Butte County,California
0500000US06013,2010,14.7,30.5,47.2,7.6,13.9,Contra Costa County,California
0500000US06017,2010,7.1,42.4,46.2,4.3,9.8,El Dorado County,California
0500000US06019,2010,22.4,27.3,45.5,4.7,6.6,Fresno County,California
0500000US06023,2010,14.9,29.1,55.2,0.8,7.2,Humboldt County,California
0500000US06025,2010,18.0,25.2,54.0,2.8,4.5,Imperial County,California
0500000US06029,2010,24.3,35.1,37.1,3.5,5.1,Kern County,California
0500000US06031,2010,38.3,22.0,37.0,2.7,3.1,Kings County,California
0500000US06033,2010,37.7,22.3,34.9,5.1,5.7,Lake County,California
0500000US06037,2010,18.9,25.5,46.9,8.8,10.2,Los Angeles County,California
0500000US06039,2010,34.6,27.6,37.5,0.4,3.9,Madera County,California
0500000US06041,2010,18.4,19.4,50.1,12.1,23.4,Marin County,California
0500000US06045,2010,28.7,32.1,37.7,1.5,9.1,Mendocino County,California
0500000US06047,2010,15.4,33.5,48.7,2.5,3.8,Merced County,California
0500000US06053,2010,29.8,26.1,39.6,4.5,8.9,Monterey County,California
0500000US06055,2010,16.1,30.1,46.8,6.9,9.2,Napa County,California
0500000US06057,2010,12.3,50.6,29.7,7.5,9.2,Nevada County,California
0500000US06059,2010,14.6,25.8,50.7,8.9,12.2,Orange County,California
0500000US06061,2010,8.8,29.7,54.2,7.3,10.4,Placer County,California
0500000US06065,2010,21.0,33.3,41.3,4.4,7.0,Riverside County,California
0500000US06067,2010,16.9,28.7,48.2,6.2,8.9,Sacramento County,California
0500000US06071,2010,21.0,33.4,41.1,4.4,6.9,San Bernardino County,California
0500000US06073,2010,11.9,28.1,51.0,9.0,12.7,San Diego County,California
0500000US06075,2010,10.1,20.3,44.7,24.9,19.5,San Francisco County,California
0500000US06077,2010,23.0,32.6,41.2,3.2,5.6,San Joaquin County,California
0500000US06079,2010,7.9,23.5,61.4,7.3,13.0,San Luis Obispo County,California
0500000US06081,2010,13.5,25.5,45.2,15.9,16.6,San Mateo County,California
0500000US06083,2010,16.5,16.2,62.3,4.9,12.3,Santa Barbara County,California
0500000US06085,2010,14.1,26.4,45.7,13.7,20.2,Santa Clara County,California
0500000US06087,2010,5.8,18.1,71.2,4.9,12.4,Santa Cruz County,California
0500000US06089,2010,18.0,28.1,52.4,1.6,6.4,Shasta County,California
0500000US06095,2010,15.1,34.1,46.5,4.2,7.5,Solano County,California
0500000US06097,2010,14.5,31.7,47.0,6.8,11.4,Sonoma County,California
0500000US06099,2010,19.3,40.0,39.0,1.8,5.4,Stanislaus County,California
0500000US06101,2010,26.9,32.1,37.6,3.5,5.8,Sutter County,California
0500000US06107,2010,24.4,31.6,42.5,1.4,4.5,Tulare County,California
0500000US06111,2010,16.6,30.8,45.9,6.7,11.4,Ventura County,California
0500000US06113,2010,6.5,12.5,75.1,6.0,17.5,Yolo County,California
0500000US06115,2010,18.5,26.9,51.4,3.2,2.6,Yuba County,California
0500000US08001,2010,24.7,33.0,35.3,7.0,6.0,Adams County,Colorado
0500000US08005,2010,19.2,33.3,37.4,10.1,12.4,Arapahoe County,Colorado
0500000US08013,2010,6.0,15.9,60.7,17.4,24.5,Boulder County,Colorado
0500000US08031,2010,17.6,28.1,33.2,21.2,15.5,Denver County,Colorado
0500000US08035,2010,14.3,36.2,33.8,15.7,18.5,Douglas County,Colorado
0500000US08041,2010,12.5,31.6,48.8,7.1,13.0,El Paso County,Colorado
0500000US08059,2010,14.7,30.7,40.4,14.2,14.4,Jefferson County,Colorado
0500000US08069,2010,7.7,21.3,59.3,11.7,17.7,Larimer County,Colorado
0500000US08077,2010,12.6,30.5,53.1,3.9,8.8,Mesa County,Colorado
0500000US08101,2010,22.5,31.4,41.5,4.6,7.1,Pueblo County,Colorado
0500000US08123,2010,17.6,30.4,45.4,6.6,8.4,Weld County,Colorado
0500000US09001,2010,16.6,25.9,42.1,15.4,19.2,Fairfield County,Connecticut
0500000US09003,2010,15.7,25.0,46.3,13.0,13.9,Hartford County,Connecticut
0500000US09005,2010,12.5,38.3,37.1,12.1,12.4,Litchfield County,Connecticut
0500000US09007,2010,14.4,26.7,44.4,14.4,13.8,Middlesex County,Connecticut
0500000US09009,2010,14.2,27.6,43.1,15.0,14.3,New Haven County,Connecticut
0500000US09011,2010,9.3,36.1,41.0,13.7,14.5,New London County,Connecticut
0500000US09013,2010,5.8,21.5,64.2,8.6,18.2,Tolland County,Connecticut
0500000US09015,2010,17.2,30.0,47.0,5.9,9.9,Windham County,Connecticut
0500000US10001,2010,17.9,29.8,49.5,2.8,8.6,Kent County,Delaware
0500000US10003,2010,17.2,21.6,49.5,11.7,13.5,New Castle County,Delaware
0500000US10005,2010,30.3,36.2,30.0,3.4,7.6,Sussex County,Delaware
0500000US11001,2010,12.1,20.0,39.5,28.4,26.9,District of Columbia,District of Columbia
0500000US12001,2010,6.6,11.7,67.0,14.7,20.2,Alachua County,Florida
0500000US12005,2010,17.2,34.3,44.6,3.9,5.7,Bay County,Florida
0500000US12009,2010,16.2,33.9,43.4,6.5,9.2,Brevard County,Florida
0500000US12011,2010,19.3,28.3,43.8,8.6,10.2,Broward County,Florida
0500000US12015,2010,23.2,43.4,30.4,3.1,7.9,Charlotte County,Florida
0500000US12017,2010,29.5,38.7,26.9,4.9,7.0,Citrus County,Florida
0500000US12019,2010,19.6,32.0,40.3,8.0,8.6,Clay County,Florida
0500000US12021,2010,31.5,33.2,26.8,8.5,12.0,Collier County,Florida
0500000US12023,2010,22.9,14.4,62.7,0.0,3.9,Columbia County,Florida
0500000US12031,2010,15.4,32.9,42.4,9.4,7.3,Duval County,Florida
0500000US12033,2010,12.0,40.5,42.8,4.7,8.9,Escambia County,Florida
0500000US12035,2010,16.3,35.0,47.5,1.3,8.7,Flagler County,Florida
0500000US12053,2010,17.6,38.5,39.6,4.3,4.7,Hernando County,Florida
0500000US12055,2010,36.9,36.6,24.4,2.1,5.0,Highlands County,Florida
0500000US12057,2010,16.3,34.6,40.6,8.6,9.6,Hillsborough County,Florida
0500000US12061,2010,18.2,29.7,45.7,6.4,9.3,Indian River County,Florida
0500000US12069,2010,21.9,30.0,44.4,3.8,7.5,Lake County,Florida
0500000US12071,2010,24.9,30.8,40.4,3.8,8.6,Lee County,Florida
0500000US12073,2010,6.0,13.2,70.4,10.5,17.8,Leon County,Florida
0500000US12081,2010,27.6,39.9,29.2,3.4,9.4,Manatee County,Florida
0500000US12083,2010,23.5,41.1,32.5,3.0,5.5,Marion County,Florida
0500000US12085,2010,17.3,38.6,38.2,5.9,11.6,Martin County,Florida
0500000US12086,2010,20.9,29.7,40.9,8.5,9.6,Miami-Dade County,Florida
0500000US12087,2010,29.7,18.9,48.1,3.4,12.0,Monroe County,Florida
0500000US12089,2010,16.1,32.4,40.5,11.0,8.9,Nassau County,Florida
0500000US12091,2010,16.3,34.4,45.1,4.2,9.6,Okaloosa County,Florida
0500000US12095,2010,14.9,25.8,48.2,11.1,9.8,Orange County,Florida
0500000US12097,2010,18.4,31.8,42.7,7.1,5.1,Osceola County,Florida
0500000US12099,2010,21.6,29.6,41.8,7.1,12.3,Palm Beach County,Florida
0500000US12101,2010,18.4,32.1,42.6,6.9,6.1,Pasco County,Florida
0500000US12103,2010,16.4,33.7,42.3,7.7,8.7,Pinellas County,Florida
0500000US12105,2010,27.4,33.2,35.0,4.4,5.3,Polk County,Florida
0500000US12107,2010,30.4,43.7,23.8,2.1,3.7,Putnam County,Florida
0500000US12109,2010,22.4,26.5,43.4,7.6,13.3,St. Johns County,Florida
0500000US12111,2010,23.3,38.2,32.1,6.4,5.6,St. Lucie County,Florida
0500000US12113,2010,13.8,35.2,42.0,9.0,9.5,Santa Rosa County,Florida
0500000US12115,2010,22.2,41.7,32.9,3.2,11.7,Sarasota County,Florida
0500000US12117,2010,13.9,23.1,51.5,11.5,11.7,Seminole County,Florida
0500000US12119,2010,32.3,52.8,13.3,1.7,8.8,Sumter County,Florida
0500000US12127,2010,14.5,26.0,54.2,5.3,7.8,Volusia County,Florida
0500000US13013,2010,17.1,39.1,36.6,7.1,4.2,Barrow County,Georgia
0500000US13015,2010,31.2,47.4,20.5,1.0,5.6,Bartow County,Georgia
0500000US13021,2010,29.1,27.1,37.6,6.2,8.2,Bibb County,Georgia
0500000US13031,2010,7.3,14.9,71.6,6.2,10.2,Bulloch County,Georgia
0500000US13045,2010,20.9,30.2,41.3,7.7,8.0,Carroll County,Georgia
0500000US13051,2010,17.9,35.5,40.5,6.1,9.9,Chatham County,Georgia
0500000US13057,2010,17.1,35.4,38.6,8.9,9.4,Cherokee County,Georgia
0500000US13059,2010,4.7,24.0,60.5,10.9,19.8,Clarke County,Georgia
0500000US13063,2010,25.1,39.3,32.3,3.3,4.7,Clayton County,Georgia
0500000US13067,2010,14.7,28.6,43.5,13.2,15.5,Cobb County,Georgia
0500000US13073,2010,26.0,31.2,37.3,5.6,12.9,Columbia County,Georgia
0500000US13077,2010,19.5,47.1,30.0,3.4,7.6,Coweta County,Georgia
0500000US13089,2010,21.4,28.9,38.5,11.2,14.8,DeKalb County,Georgia
0500000US13095,2010,15.6,24.2,57.0,3.2,7.0,Dougherty County,Georgia
0500000US13097,2010,19.6,29.2,42.8,8.4,7.6,Douglas County,Georgia
0500000US13113,2010,22.1,26.9,44.1,6.9,16.8,Fayette County,Georgia
0500000US13115,2010,25.2,32.7,37.6,4.5,8.1,Floyd County,Georgia
0500000US13117,2010,18.5,31.1,43.0,7.5,11.1,Forsyth County,Georgia
0500000US13121,2010,15.4,24.7,47.1,12.8,17.9,Fulton County,Georgia
0500000US13127,2010,21.9,42.6,34.3,1.2,11.2,Glynn County,Georgia
0500000US13135,2010,22.6,29.2,38.6,9.6,10.2,Gwinnett County,Georgia
0500000US13139,2010,30.1,37.3,29.4,3.2,10.1,Hall County,Georgia
0500000US13151,2010,16.4,34.3,42.7,6.6,7.4,Henry County,Georgia
0500000US13153,2010,26.0,32.1,36.1,5.8,6.7,Houston County,Georgia
0500000US13185,2010,15.0,23.9,57.1,4.0,7.2,Lowndes County,Georgia
0500000US13215,2010,15.7,34.2,44.9,5.1,8.3,Muscogee County,Georgia
0500000US13217,2010,15.9,33.5,49.0,1.5,6.7,Newton County,Georgia
0500000US13223,2010,21.0,35.6,39.3,4.2,6.4,Paulding County,Georgia
0500000US13245,2010,24.4,34.3,34.9,6.4,7.8,Richmond County,Georgia
0500000US13247,2010,27.5,13.0,52.1,7.4,8.2,Rockdale County,Georgia
0500000US13285,2010,27.8,36.7,32.1,3.4,6.7,Troup County,Georgia
0500000US13295,2010,36.9,32.4,30.8,0.0,3.8,Walker County,Georgia
0500000US13297,2010,23.5,31.8,43.8,0.9,4.2,Walton County,Georgia
0500000US13313,2010,32.2,34.5,26.4,6.9,5.2,Whitfield County,Georgia
0500000US15001,2010,13.3,47.7,33.3,5.6,8.5,Hawaii County,Hawaii
0500000US15003,2010,5.1,40.2,47.4,7.2,10.7,Honolulu County,Hawaii
0500000US15007,2010,10.0,29.1,54.3,6.6,4.3,Kauai County,Hawaii
0500000US15009,2010,14.0,39.7,41.0,5.3,7.0,Maui County,Hawaii
0500000US16001,2010,11.2,28.6,50.7,9.5,11.2,Ada County,Idaho
0500000US16005,2010,23.0,26.9,43.4,6.8,7.9,Bannock County,Idaho
0500000US16019,2010,22.4,33.1,37.3,7.3,8.0,Bonneville County,Idaho
0500000US16027,2010,21.9,41.4,32.3,4.4,5.5,Canyon County,Idaho
0500000US16055,2010,14.6,36.2,42.4,6.7,8.4,Kootenai County,Idaho
0500000US16083,2010,20.9,38.6,38.5,2.0,4.9,Twin Falls County,Idaho
0500000US17001,2010,13.2,33.9,43.1,9.8,5.2,Adams County,Illinois
0500000US17019,2010,3.8,17.6,66.7,11.9,20.4,Champaign County,Illinois
0500000US17031,2010,16.6,26.7,40.8,15.8,13.2,Cook County,Illinois
0500000US17037,2010,3.7,17.2,69.2,10.0,9.8,DeKalb County,Illinois
0500000US17043,2010,12.5,25.4,45.3,16.8,17.2,DuPage County,Illinois
0500000US17089,2010,18.4,32.3,39.5,9.7,11.6,Kane County,Illinois
0500000US17091,2010,20.0,29.3,45.0,5.7,6.6,Kankakee County,Illinois
0500000US17093,2010,17.2,36.2,32.1,14.4,10.0,Kendall County,Illinois
0500000US17097,2010,15.7,32.9,40.8,10.6,16.5,Lake County,Illinois
0500000US17099,2010,19.3,32.9,40.9,6.9,5.6,LaSalle County,Illinois
0500000US17111,2010,13.4,33.7,42.3,10.6,8.9,McHenry County,Illinois
0500000US17113,2010,6.4,15.6,66.0,11.9,13.1,McLean County,Illinois
0500000US17115,2010,13.7,28.0,52.6,5.8,7.9,Macon County,Illinois
0500000US17119,2010,14.1,21.3,54.9,9.7,8.7,Madison County,Illinois
0500000US17143,2010,15.7,29.0,46.8,8.5,10.7,Peoria County,Illinois
0500000US17161,2010,17.2,27.3,46.4,9.1,7.7,Rock Island County,Illinois
0500000US17163,2010,16.8,27.9,46.2,9.2,8.5,St. Clair County,Illinois
0500000US17167,2010,12.5,23.2,47.4,17.0,11.9,Sangamon County,Illinois
0500000US17179,2010,18.2,31.9,45.5,4.4,5.9,Tazewell County,Illinois
0500000US17183,2010,28.5,31.6,30.6,9.3,5.3,Vermilion County,Illinois
0500000US17197,2010,15.7,35.2,39.4,9.7,10.8,Will County,Illinois
0500000US17199,2010,20.9,25.3,49.4,4.4,10.8,Williamson County,Illinois
0500000US17201,2010,23.2,33.0,37.0,6.7,7.9,Winnebago County,Illinois
0500000US18003,2010,21.7,30.9,38.9,8.5,8.5,Allen County,Indiana
0500000US18005,2010,24.5,24.6,42.6,8.2,9.8,Bartholomew County,Indiana
0500000US18019,2010,23.4,30.9,41.6,4.1,6.1,Clark County,Indiana
0500000US18035,2010,6.7,22.7,65.8,4.8,11.2,Delaware County,Indiana
0500000US18039,2010,29.8,33.7,28.8,7.7,5.6,Elkhart County,Indiana
0500000US18043,2010,14.4,42.5,35.8,7.2,7.2,Floyd County,Indiana
0500000US18053,2010,12.2,36.3,48.4,3.1,5.8,Grant County,Indiana
0500000US18057,2010,18.9,28.2,39.5,13.3,18.8,Hamilton County,Indiana
0500000US18059,2010,24.1,42.2,24.8,8.9,7.3,Hancock County,Indiana
0500000US18063,2010,22.4,32.8,38.4,6.4,9.7,Hendricks County,Indiana
0500000US18067,2010,22.2,39.2,33.6,5.0,6.9,Howard County,Indiana
0500000US18081,2010,14.8,35.6,45.6,3.9,9.0,Johnson County,Indiana
0500000US18085,2010,25.5,35.0,31.2,8.3,8.2,Kosciusko County,Indiana
0500000US18089,2010,24.0,29.4,39.9,6.8,6.6,Lake County,Indiana
0500000US18091,2010,26.3,42.4,29.5,1.8,6.4,LaPorte County,Indiana
0500000US18095,2010,23.3,36.5,30.9,9.3,5.0,Madison County,Indiana
0500000US18097,2010,26.6,25.7,37.6,10.1,8.9,Marion County,Indiana
0500000US18105,2010,2.0,19.8,68.9,9.3,20.6,Monroe County,Indiana
0500000US18109,2010,33.9,31.2,33.7,1.3,5.3,Morgan County,Indiana
0500000US18127,2010,13.8,39.7,40.1,6.4,10.2,Porter County,Indiana
0500000US18141,2010,17.4,31.0,41.7,9.9,10.4,St. Joseph County,Indiana
0500000US18157,2010,4.7,25.7,58.4,11.2,14.5,Tippecanoe County,Indiana
0500000US18163,2010,18.6,21.5,52.6,7.3,6.2,Vanderburgh County,Indiana
0500000US18167,2010,6.6,32.3,49.1,12.0,8.8,Vigo County,Indiana
0500000US18177,2010,34.0,30.7,30.1,5.3,7.3,Wayne County,Indiana
0500000US19013,2010,9.5,16.7,66.7,7.1,8.3,Black Hawk County,Iowa
0500000US19049,2010,17.8,27.2,38.7,16.3,11.2,Dallas County,Iowa
0500000US19061,2010,6.6,31.1,56.7,5.7,8.4,Dubuque County,Iowa
0500000US19103,2010,3.5,14.6,65.3,16.6,22.1,Johnson County,Iowa
0500000US19113,2010,11.0,24.4,53.1,11.4,8.6,Linn County,Iowa
0500000US19153,2010,14.9,25.1,43.5,16.5,9.7,Polk County,Iowa
0500000US19155,2010,19.9,25.2,51.6,3.3,4.4,Pottawattamie County,Iowa
0500000US19163,2010,16.5,24.3,46.6,12.6,11.1,Scott County,Iowa
0500000US19169,2010,2.4,10.5,73.8,13.3,20.8,Story County,Iowa
0500000US19193,2010,17.4,27.2,44.5,10.9,6.5,Woodbury County,Iowa
0500000US20015,2010,12.1,34.0,51.0,2.9,7.6,Butler County,Kansas
0500000US20045,2010,5.9,13.2,67.3,13.6,21.7,Douglas County,Kansas
0500000US20091,2010,13.5,28.9,42.9,14.6,18.5,Johnson County,Kansas
0500000US20103,2010,11.1,28.6,56.1,4.2,13.3,Leavenworth County,Kansas
0500000US20161,2010,2.5,18.6,73.2,5.8,20.1,Riley County,Kansas
0500000US20173,2010,17.1,28.5,44.1,10.2,8.7,Sedgwick County,Kansas
0500000US20177,2010,13.7,33.1,38.4,14.7,11.3,Shawnee County,Kansas
0500000US20209,2010,21.2,32.3,42.3,4.2,5.1,Wyandotte County,Kansas
0500000US21015,2010,15.8,28.1,41.5,14.6,12.0,Boone County,Kentucky
0500000US21029,2010,25.9,41.0,28.7,4.4,3.0,Bullitt County,Kentucky
0500000US21037,2010,15.7,24.4,47.5,12.4,9.1,Campbell County,Kentucky
0500000US21047,2010,5.2,62.4,31.5,0.9,5.0,Christian County,Kentucky
0500000US21059,2010,15.1,27.0,50.9,7.0,7.3,Daviess County,Kentucky
0500000US21067,2010,9.9,23.4,52.5,14.2,15.5,Fayette County,Kentucky
0500000US21093,2010,5.1,55.9,36.6,2.4,9.0,Hardin County,Kentucky
0500000US21111,2010,19.6,33.2,36.2,11.0,11.7,Jefferson County,Kentucky
0500000US21117,2010,17.4,33.0,39.7,9.9,9.2,Kenton County,Kentucky
0500000US21145,2010,22.6,30.8,46.6,0.0,8.4,McCracken County,Kentucky
0500000US21151,2010,8.2,23.4,58.9,9.5,12.1,Madison County,Kentucky
0500000US21195,2010,28.9,27.4,40.2,3.6,4.2,Pike County,Kentucky
0500000US21227,2010,6.1,29.4,57.1,7.4,10.8,Warren County,Kentucky
0500000US22005,2010,30.5,20.9,34.6,14.1,7.0,Ascension Parish,Louisiana
0500000US22015,2010,24.8,27.9,38.6,8.7,6.8,Bossier Parish,Louisiana
0500000US22017,2010,26.4,29.8,38.3,5.5,7.9,Caddo Parish,Louisiana
0500000US22019,2010,16.8,35.5,42.9,4.8,5.8,Calcasieu Parish,Louisiana
0500000US22033,2010,14.1,23.1,53.2,9.6,12.7,East Baton Rouge Parish,Louisiana
0500000US22045,2010,25.7,44.3,30.0,0.0,4.6,Iberia Parish,Louisiana
0500000US22051,2010,24.4,31.8,35.7,8.2,7.2,Jefferson Parish,Louisiana
0500000US22055,2010,14.7,28.7,47.1,9.5,7.7,Lafayette Parish,Louisiana
0500000US22057,2010,24.4,40.3,33.2,2.1,3.6,Lafourche Parish,Louisiana
0500000US22063,2010,19.8,44.9,30.8,4.4,3.6,Livingston Parish,Louisiana
0500000US22071,2010,19.1,26.1,39.9,14.9,14.0,Orleans Parish,Louisiana
0500000US22073,2010,14.6,29.8,49.1,6.5,6.4,Ouachita Parish,Louisiana
0500000US22079,2010,22.4,39.6,36.1,1.9,5.0,Rapides Parish,Louisiana
