Geography,Public Transport,Year,RegionName,State
0500000US41017,,2018,Deschutes County,Oregon
0500000US41019,,2018,Douglas County,Oregon
0500000US41029,,2018,Jackson County,Oregon
0500000US41033,,2018,Josephine County,Oregon
0500000US41035,,2018,Klamath County,Oregon
0500000US41039,5173.0,2018,Lane County,Oregon
0500000US41043,,2018,Linn County,Oregon
0500000US41047,2425.0,2018,Marion County,Oregon
0500000US41051,49087.0,2018,Multnomah County,Oregon
0500000US41053,,2018,Polk County,Oregon
0500000US41059,,2018,Umatilla County,Oregon
0500000US41067,17432.0,2018,Washington County,Oregon
0500000US41071,,2018,Yamhill County,Oregon
0500000US42001,,2018,Adams County,Pennsylvania
0500000US42003,58755.0,2018,Allegheny County,Pennsylvania
0500000US42005,,2018,Armstrong County,Pennsylvania
0500000US42007,,2018,Beaver County,Pennsylvania
0500000US42011,4025.0,2018,Berks County,Pennsylvania
0500000US42013,1372.0,2018,Blair County,Pennsylvania
0500000US42017,10941.0,2018,Bucks County,Pennsylvania
0500000US42019,,2018,Butler County,Pennsylvania
0500000US42021,553.0,2018,Cambria County,Pennsylvania
0500000US42025,,2018,Carbon County,Pennsylvania
0500000US42027,,2018,Centre County,Pennsylvania
0500000US42029,6779.0,2018,Chester County,Pennsylvania
0500000US42033,,2018,Clearfield County,Pennsylvania
0500000US42037,,2018,Columbia County,Pennsylvania
0500000US42039,305.0,2018,Crawford County,Pennsylvania
0500000US42041,647.0,2018,Cumberland County,Pennsylvania
0500000US42043,3230.0,2018,Dauphin County,Pennsylvania
0500000US42045,29580.0,2018,Delaware County,Pennsylvania
0500000US42049,2985.0,2018,Erie County,Pennsylvania
0500000US42051,,2018,Fayette County,Pennsylvania
0500000US42055,41.0,2018,Franklin County,Pennsylvania
0500000US42063,,2018,Indiana County,Pennsylvania
0500000US42069,1195.0,2018,Lackawanna County,Pennsylvania
0500000US42071,2472.0,2018,Lancaster County,Pennsylvania
0500000US42073,,2018,Lawrence County,Pennsylvania
0500000US42075,,2018,Lebanon County,Pennsylvania
0500000US42077,3497.0,2018,Lehigh County,Pennsylvania
0500000US42079,1299.0,2018,Luzerne County,Pennsylvania
0500000US42081,,2018,Lycoming County,Pennsylvania
0500000US42085,140.0,2018,Mercer County,Pennsylvania
0500000US42089,4319.0,2018,Monroe County,Pennsylvania
0500000US42091,20336.0,2018,Montgomery County,Pennsylvania
0500000US42095,2595.0,2018,Northampton County,Pennsylvania
0500000US42097,,2018,Northumberland County,Pennsylvania
0500000US42101,184312.0,2018,Philadelphia County,Pennsylvania
0500000US42107,,2018,Schuylkill County,Pennsylvania
0500000US42111,,2018,Somerset County,Pennsylvania
0500000US42125,1255.0,2018,Washington County,Pennsylvania
0500000US42129,2076.0,2018,Westmoreland County,Pennsylvania
0500000US42133,1545.0,2018,York County,Pennsylvania
0500000US44003,,2018,Kent County,Rhode Island
0500000US44005,,2018,Newport County,Rhode Island
0500000US44007,7451.0,2018,Providence County,Rhode Island
0500000US44009,,2018,Washington County,Rhode Island
0500000US45003,,2018,Aiken County,South Carolina
0500000US45007,,2018,Anderson County,South Carolina
0500000US45013,850.0,2018,Beaufort County,South Carolina
0500000US45015,778.0,2018,Berkeley County,South Carolina
0500000US45019,2066.0,2018,Charleston County,South Carolina
0500000US45031,,2018,Darlington County,South Carolina
0500000US45035,,2018,Dorchester County,South Carolina
0500000US45041,,2018,Florence County,South Carolina
0500000US45045,1142.0,2018,Greenville County,South Carolina
0500000US45047,,2018,Greenwood County,South Carolina
0500000US45051,449.0,2018,Horry County,South Carolina
0500000US45055,,2018,Kershaw County,South Carolina
0500000US45057,,2018,Lancaster County,South Carolina
0500000US45059,,2018,Laurens County,South Carolina
0500000US45063,475.0,2018,Lexington County,South Carolina
0500000US45073,,2018,Oconee County,South Carolina
0500000US45075,,2018,Orangeburg County,South Carolina
0500000US45077,,2018,Pickens County,South Carolina
0500000US45079,2547.0,2018,Richland County,South Carolina
0500000US45083,,2018,Spartanburg County,South Carolina
0500000US45085,,2018,Sumter County,South Carolina
0500000US45091,,2018,York County,South Carolina
0500000US46099,312.0,2018,Minnehaha County,South Dakota
0500000US46103,,2018,Pennington County,South Dakota
0500000US47001,,2018,Anderson County,Tennessee
0500000US47009,,2018,Blount County,Tennessee
0500000US47011,,2018,Bradley County,Tennessee
0500000US47037,6102.0,2018,Davidson County,Tennessee
0500000US47059,,2018,Greene County,Tennessee
0500000US47065,1798.0,2018,Hamilton County,Tennessee
0500000US47093,2387.0,2018,Knox County,Tennessee
0500000US47113,,2018,Madison County,Tennessee
0500000US47119,,2018,Maury County,Tennessee
0500000US47125,907.0,2018,Montgomery County,Tennessee
0500000US47141,,2018,Putnam County,Tennessee
0500000US47147,,2018,Robertson County,Tennessee
0500000US47149,461.0,2018,Rutherford County,Tennessee
0500000US47155,,2018,Sevier County,Tennessee
0500000US47157,4001.0,2018,Shelby County,Tennessee
0500000US47163,,2018,Sullivan County,Tennessee
0500000US47165,,2018,Sumner County,Tennessee
0500000US47179,,2018,Washington County,Tennessee
0500000US47187,,2018,Williamson County,Tennessee
0500000US47189,,2018,Wilson County,Tennessee
0500000US48005,,2018,Angelina County,Texas
0500000US48021,,2018,Bastrop County,Texas
0500000US48027,106.0,2018,Bell County,Texas
0500000US48029,20162.0,2018,Bexar County,Texas
0500000US48037,,2018,Bowie County,Texas
0500000US48039,188.0,2018,Brazoria County,Texas
0500000US48041,1074.0,2018,Brazos County,Texas
0500000US48061,1062.0,2018,Cameron County,Texas
0500000US48085,5724.0,2018,Collin County,Texas
0500000US48091,,2018,Comal County,Texas
0500000US48099,,2018,Coryell County,Texas
0500000US48113,33281.0,2018,Dallas County,Texas
0500000US48121,4008.0,2018,Denton County,Texas
0500000US48135,,2018,Ector County,Texas
0500000US48139,,2018,Ellis County,Texas
0500000US48141,4380.0,2018,El Paso County,Texas
0500000US48157,5547.0,2018,Fort Bend County,Texas
0500000US48167,1411.0,2018,Galveston County,Texas
0500000US48181,,2018,Grayson County,Texas
0500000US48183,,2018,Gregg County,Texas
0500000US48187,,2018,Guadalupe County,Texas
0500000US48201,55567.0,2018,Harris County,Texas
0500000US48203,,2018,Harrison County,Texas
0500000US48209,554.0,2018,Hays County,Texas
0500000US48213,,2018,Henderson County,Texas
0500000US48215,,2018,Hidalgo County,Texas
0500000US48231,,2018,Hunt County,Texas
0500000US48245,,2018,Jefferson County,Texas
0500000US48251,,2018,Johnson County,Texas
0500000US48257,,2018,Kaufman County,Texas
0500000US48291,,2018,Liberty County,Texas
0500000US48303,1785.0,2018,Lubbock County,Texas
0500000US48309,431.0,2018,McLennan County,Texas
0500000US48329,,2018,Midland County,Texas
0500000US48339,,2018,Montgomery County,Texas
0500000US48347,,2018,Nacogdoches County,Texas
0500000US48355,2268.0,2018,Nueces County,Texas
0500000US48361,,2018,Orange County,Texas
0500000US48367,,2018,Parker County,Texas
0500000US48375,179.0,2018,Potter County,Texas
0500000US48381,,2018,Randall County,Texas
0500000US48397,,2018,Rockwall County,Texas
0500000US48409,,2018,San Patricio County,Texas
0500000US48423,549.0,2018,Smith County,Texas
0500000US48439,5299.0,2018,Tarrant County,Texas
0500000US48441,,2018,Taylor County,Texas
0500000US48451,,2018,Tom Green County,Texas
0500000US48453,18960.0,2018,Travis County,Texas
0500000US48469,,2018,Victoria County,Texas
0500000US48471,,2018,Walker County,Texas
0500000US48479,1807.0,2018,Webb County,Texas
0500000US48485,,2018,Wichita County,Texas
0500000US48491,1866.0,2018,Williamson County,Texas
0500000US48497,,2018,Wise County,Texas
0500000US49005,,2018,Cache County,Utah
0500000US49011,2933.0,2018,Davis County,Utah
0500000US49035,18934.0,2018,Salt Lake County,Utah
0500000US49045,,2018,Tooele County,Utah
0500000US49049,5868.0,2018,Utah County,Utah
0500000US49053,,2018,Washington County,Utah
0500000US49057,1763.0,2018,Weber County,Utah
0500000US50007,1684.0,2018,Chittenden County,Vermont
0500000US51003,,2018,Albemarle County,Virginia
0500000US51013,44552.0,2018,Arlington County,Virginia
0500000US51015,,2018,Augusta County,Virginia
0500000US51019,,2018,Bedford County,Virginia
0500000US51041,576.0,2018,Chesterfield County,Virginia
0500000US51059,60426.0,2018,Fairfax County,Virginia
0500000US51061,,2018,Fauquier County,Virginia
0500000US51069,,2018,Frederick County,Virginia
0500000US51085,,2018,Hanover County,Virginia
0500000US51087,1518.0,2018,Henrico County,Virginia
0500000US51095,,2018,James City County,Virginia
0500000US51107,7087.0,2018,Loudoun County,Virginia
0500000US51121,,2018,Montgomery County,Virginia
0500000US51153,10044.0,2018,Prince William County,Virginia
0500000US51161,,2018,Roanoke County,Virginia
0500000US51165,,2018,Rockingham County,Virginia
0500000US51177,2156.0,2018,Spotsylvania County,Virginia
0500000US51179,2902.0,2018,Stafford County,Virginia
0500000US51199,,2018,York County,Virginia
0500000US51510,18477.0,2018,Alexandria city,Virginia
0500000US51550,,2018,Chesapeake city,Virginia
0500000US51650,,2018,Hampton city,Virginia
0500000US51680,,2018,Lynchburg city,Virginia
0500000US51700,2754.0,2018,Newport News city,Virginia
0500000US51710,4180.0,2018,Norfolk city,Virginia
0500000US51740,,2018,Portsmouth city,Virginia
0500000US51760,7441.0,2018,Richmond city,Virginia
0500000US51770,,2018,Roanoke city,Virginia
0500000US51800,,2018,Suffolk city,Virginia
0500000US51810,1898.0,2018,Virginia Beach city,Virginia
0500000US53005,682.0,2018,Benton County,Washington
0500000US53007,,2018,Chelan County,Washington
0500000US53009,,2018,Clallam County,Washington
0500000US53011,5978.0,2018,Clark County,Washington
0500000US53015,,2018,Cowlitz County,Washington
0500000US53021,,2018,Franklin County,Washington
0500000US53025,,2018,Grant County,Washington
0500000US53027,,2018,Grays Harbor County,Washington
0500000US53029,1155.0,2018,Island County,Washington
0500000US53033,176194.0,2018,King County,Washington
0500000US53035,10002.0,2018,Kitsap County,Washington
0500000US53041,,2018,Lewis County,Washington
0500000US53045,,2018,Mason County,Washington
0500000US53053,18587.0,2018,Pierce County,Washington
0500000US53057,545.0,2018,Skagit County,Washington
0500000US53061,24699.0,2018,Snohomish County,Washington
0500000US53063,7906.0,2018,Spokane County,Washington
0500000US53067,2084.0,2018,Thurston County,Washington
0500000US53073,2309.0,2018,Whatcom County,Washington
0500000US53077,176.0,2018,Yakima County,Washington
0500000US54003,,2018,Berkeley County,West Virginia
0500000US54011,,2018,Cabell County,West Virginia
0500000US54033,,2018,Harrison County,West Virginia
0500000US54039,,2018,Kanawha County,West Virginia
0500000US54061,,2018,Monongalia County,West Virginia
0500000US54081,,2018,Raleigh County,West Virginia
0500000US54107,,2018,Wood County,West Virginia
0500000US55009,836.0,2018,Brown County,Wisconsin
0500000US55025,14345.0,2018,Dane County,Wisconsin
0500000US55027,,2018,Dodge County,Wisconsin
0500000US55035,726.0,2018,Eau Claire County,Wisconsin
0500000US55039,371.0,2018,Fond du Lac County,Wisconsin
0500000US55055,,2018,Jefferson County,Wisconsin
0500000US55059,1140.0,2018,Kenosha County,Wisconsin
0500000US55063,,2018,La Crosse County,Wisconsin
0500000US55071,,2018,Manitowoc County,Wisconsin
0500000US55073,360.0,2018,Marathon County,Wisconsin
0500000US55079,19123.0,2018,Milwaukee County,Wisconsin
0500000US55087,493.0,2018,Outagamie County,Wisconsin
0500000US55089,,2018,Ozaukee County,Wisconsin
0500000US55097,,2018,Portage County,Wisconsin
0500000US55101,1475.0,2018,Racine County,Wisconsin
0500000US55105,688.0,2018,Rock County,Wisconsin
0500000US55109,,2018,St. Croix County,Wisconsin
0500000US55117,,2018,Sheboygan County,Wisconsin
0500000US55127,,2018,Walworth County,Wisconsin
0500000US55131,,2018,Washington County,Wisconsin
0500000US55133,1155.0,2018,Waukesha County,Wisconsin
0500000US55139,465.0,2018,Winnebago County,Wisconsin
0500000US55141,,2018,Wood County,Wisconsin
0500000US56021,,2018,Laramie County,Wyoming
0500000US56025,,2018,Natrona County,Wyoming
0500000US72013,,2018,Arecibo Municipio,Puerto Rico
0500000US72021,1399.0,2018,Bayamón Municipio,Puerto Rico
0500000US72025,,2018,Caguas Municipio,Puerto Rico
0500000US72031,,2018,Carolina Municipio,Puerto Rico
0500000US72061,,2018,Guaynabo Municipio,Puerto Rico
0500000US72097,,2018,Mayagüez Municipio,Puerto Rico
0500000US72113,,2018,Ponce Municipio,Puerto Rico
0500000US72127,9323.0,2018,San Juan Municipio,Puerto Rico
0500000US72135,,2018,Toa Alta Municipio,Puerto Rico
0500000US72137,,2018,Toa Baja Municipio,Puerto Rico
0500000US72139,,2018,Trujillo Alto Municipio,Puerto Rico
0500000US01003,,2017,Baldwin County,Alabama
0500000US01015,,2017,Calhoun County,Alabama
0500000US01043,,2017,Cullman County,Alabama
0500000US01049,,2017,DeKalb County,Alabama
0500000US01051,,2017,Elmore County,Alabama
0500000US01055,,2017,Etowah County,Alabama
0500000US01069,32.0,2017,Houston County,Alabama
0500000US01073,3415.0,2017,Jefferson County,Alabama
0500000US01077,,2017,Lauderdale County,Alabama
0500000US01081,,2017,Lee County,Alabama
0500000US01083,,2017,Limestone County,Alabama
0500000US01089,726.0,2017,Madison County,Alabama
0500000US01095,,2017,Marshall County,Alabama
0500000US01097,,2017,Mobile County,Alabama
0500000US01101,,2017,Montgomery County,Alabama
0500000US01103,,2017,Morgan County,Alabama
0500000US01115,,2017,St. Clair County,Alabama
0500000US01117,,2017,Shelby County,Alabama
0500000US01121,,2017,Talladega County,Alabama
0500000US01125,,2017,Tuscaloosa County,Alabama
0500000US01127,,2017,Walker County,Alabama
0500000US02020,3125.0,2017,Anchorage Municipality,Alaska
0500000US02090,97.0,2017,Fairbanks North Star Borough,Alaska
0500000US02170,115.0,2017,Matanuska-Susitna Borough,Alaska
0500000US04001,,2017,Apache County,Arizona
0500000US04003,988.0,2017,Cochise County,Arizona
0500000US04005,685.0,2017,Coconino County,Arizona
0500000US04013,39945.0,2017,Maricopa County,Arizona
0500000US04015,,2017,Mohave County,Arizona
0500000US04017,,2017,Navajo County,Arizona
0500000US04019,9527.0,2017,Pima County,Arizona
0500000US04021,192.0,2017,Pinal County,Arizona
0500000US04025,553.0,2017,Yavapai County,Arizona
0500000US04027,1556.0,2017,Yuma County,Arizona
0500000US05007,281.0,2017,Benton County,Arkansas
0500000US05031,,2017,Craighead County,Arkansas
0500000US05045,,2017,Faulkner County,Arkansas
0500000US05051,,2017,Garland County,Arkansas
0500000US05069,,2017,Jefferson County,Arkansas
0500000US05085,,2017,Lonoke County,Arkansas
0500000US05119,1321.0,2017,Pulaski County,Arkansas
0500000US05125,,2017,Saline County,Arkansas
0500000US05131,,2017,Sebastian County,Arkansas
0500000US05143,,2017,Washington County,Arkansas
0500000US05145,,2017,White County,Arkansas
0500000US06001,117424.0,2017,Alameda County,California
0500000US06007,831.0,2017,Butte County,California
0500000US06013,56126.0,2017,Contra Costa County,California
0500000US06017,1127.0,2017,El Dorado County,California
0500000US06019,4920.0,2017,Fresno County,California
0500000US06023,680.0,2017,Humboldt County,California
0500000US06025,,2017,Imperial County,California
0500000US06029,2425.0,2017,Kern County,California
0500000US06031,236.0,2017,Kings County,California
0500000US06033,,2017,Lake County,California
0500000US06037,278682.0,2017,Los Angeles County,California
0500000US06039,957.0,2017,Madera County,California
0500000US06041,11142.0,2017,Marin County,California
0500000US06045,,2017,Mendocino County,California
0500000US06047,903.0,2017,Merced County,California
0500000US06053,2797.0,2017,Monterey County,California
0500000US06055,414.0,2017,Napa County,California
0500000US06057,,2017,Nevada County,California
0500000US06059,28105.0,2017,Orange County,California
0500000US06061,3142.0,2017,Placer County,California
0500000US06065,14874.0,2017,Riverside County,California
0500000US06067,16080.0,2017,Sacramento County,California
0500000US06071,10626.0,2017,San Bernardino County,California
0500000US06073,51392.0,2017,San Diego County,California
0500000US06075,181806.0,2017,San Francisco County,California
0500000US06077,4735.0,2017,San Joaquin County,California
0500000US06079,1224.0,2017,San Luis Obispo County,California
0500000US06081,46772.0,2017,San Mateo County,California
0500000US06083,4350.0,2017,Santa Barbara County,California
0500000US06085,47053.0,2017,Santa Clara County,California
0500000US06087,3459.0,2017,Santa Cruz County,California
0500000US06089,,2017,Shasta County,California
0500000US06095,6038.0,2017,Solano County,California
0500000US06097,5602.0,2017,Sonoma County,California
0500000US06099,1321.0,2017,Stanislaus County,California
0500000US06101,517.0,2017,Sutter County,California
0500000US06107,959.0,2017,Tulare County,California
0500000US06111,3704.0,2017,Ventura County,California
0500000US06113,4777.0,2017,Yolo County,California
0500000US06115,,2017,Yuba County,California
